No articulo,Articulo,Palabra,Tipo entidad
135,0211-699501013259,tHcy,i
135,0211-699501013259,esta,o
135,0211-699501013259,respuesta,o
135,0211-699501013259,se,o
135,0211-699501013259,hace,o
135,0211-699501013259,refractaria,o
135,0211-699501013259,correlacionandose,o
135,0211-699501013259,directamente,o
135,0211-699501013259,la,o
135,0211-699501013259,tHcy,i
135,0211-699501013259,con,o
135,0211-699501013259,la,o
135,0211-699501013259,albumina,i
135,0211-699501013259,plasmatica,i
135,0211-699501013259,La,o
135,0211-699501013259,interpretacion,o
135,0211-699501013259,de,o
135,0211-699501013259,los,o
135,0211-699501013259,niveles,i
135,0211-699501013259,de,i
135,0211-699501013259,tHcy,i
135,0211-699501013259,debe,o
135,0211-699501013259,tener,o
135,0211-699501013259,en,o
135,0211-699501013259,cuenta,o
135,0211-699501013259,la,o
135,0211-699501013259,concentracion,i
135,0211-699501013259,de,i
135,0211-699501013259,albumina,i
136,0211-699501013259,Efecto,o
136,0211-699501013259,de,o
136,0211-699501013259,la,o
136,0211-699501013259,suplementacion,i
136,0211-699501013259,con,o
136,0211-699501013259,acido,i
136,0211-699501013259,folico,i
136,0211-699501013259,sobre,o
136,0211-699501013259,los,o
136,0211-699501013259,niveles,i
136,0211-699501013259,de,i
136,0211-699501013259,homocisteina,i
136,0211-699501013259,total,o
136,0211-699501013259,en,o
136,0211-699501013259,pacientes,o
136,0211-699501013259,en,o
136,0211-699501013259,hemodialisis,i
136,0211-699501013259,La,o
136,0211-699501013259,hiperhomocisteinemia,i
136,0211-699501013259,es,o
136,0211-699501013259,un,o
136,0211-699501013259,marcador,o
136,0211-699501013259,de,o
136,0211-699501013259,riesgo,o
136,0211-699501013259,independiente,o
136,0211-699501013259,de,o
136,0211-699501013259,morbimortalidad,o
136,0211-699501013259,cardiovascular,i
136,0211-699501013259,Hemos,o
136,0211-699501013259,intentado,o
136,0211-699501013259,prospectivamente,o
136,0211-699501013259,reducir,o
136,0211-699501013259,los,o
136,0211-699501013259,niveles,i
136,0211-699501013259,de,i
136,0211-699501013259,homocisteina,i
136,0211-699501013259,total,o
136,0211-699501013259,tHcy,i
136,0211-699501013259,mediante,o
136,0211-699501013259,suplemento,o
136,0211-699501013259,con,o
136,0211-699501013259,acido,i
136,0211-699501013259,folico,i
136,0211-699501013259,y,o
136,0211-699501013259,vitamina,i
136,0211-699501013259,B6,i
136,0211-699501013259,pp,i
136,0211-699501013259,valorando,o
136,0211-699501013259,su,o
136,0211-699501013259,posible,o
136,0211-699501013259,correlacion,o
136,0211-699501013259,con,o
136,0211-699501013259,dosis,o
136,0211-699501013259,de,o
136,0211-699501013259,dialisis,i
136,0211-699501013259,funcion,i
136,0211-699501013259,residual,i
136,0211-699501013259,y,o
136,0211-699501013259,parametros,o
136,0211-699501013259,nutricionales,o
136,0211-699501013259,Metodos,o
136,0211-699501013259,Todos,o
136,0211-699501013259,los,o
136,0211-699501013259,pacientes,o
136,0211-699501013259,en,o
136,0211-699501013259,hemodialisis,i
136,0211-699501013259,al,o
136,0211-699501013259,comienzo,o
136,0211-699501013259,del,o
136,0211-699501013259,estudio,o
136,0211-699501013259,que,o
136,0211-699501013259,no,o
136,0211-699501013259,recibian,o
136,0211-699501013259,acido,i
136,0211-699501013259,folico,i
136,0211-699501013259,ni,o
136,0211-699501013259,vitamina,i
136,0211-699501013259,B6,i
136,0211-699501013259,asi,o
136,0211-699501013259,como,o
136,0211-699501013259,los,o
136,0211-699501013259,incorporados,o
136,0211-699501013259,posteriormente,o
136,0211-699501013259,a,o
136,0211-699501013259,partir,o
136,0211-699501013259,de,o
136,0211-699501013259,su,o
136,0211-699501013259,tercer,o
136,0211-699501013259,mes,o
136,0211-699501013259,en,o
136,0211-699501013259,hemodialisis,i
136,0211-699501013259,recibieron,o
136,0211-699501013259,5,o
136,0211-699501013259,mg,o
136,0211-699501013259,orales,o
136,0211-699501013259,de,o
136,0211-699501013259,acido,i
136,0211-699501013259,folico,i
136,0211-699501013259,cada,o
136,0211-699501013259,48,o
136,0211-699501013259,horas,o
136,0211-699501013259,y,o
136,0211-699501013259,40,o
136,0211-699501013259,mg,o
136,0211-699501013259,orales,o
136,0211-699501013259,de,o
136,0211-699501013259,vitamina,i
136,0211-699501013259,B6,i
136,0211-699501013259,cada,o
136,0211-699501013259,semana,o
136,0211-699501013259,Se,o
136,0211-699501013259,determinaron,o
136,0211-699501013259,al,o
136,0211-699501013259,comienzo,o
136,0211-699501013259,del,o
136,0211-699501013259,estudio,o
136,0211-699501013259,y,o
136,0211-699501013259,cada,o
136,0211-699501013259,2,o
136,0211-699501013259,meses,o
136,0211-699501013259,niveles,i
136,0211-699501013259,de,i
136,0211-699501013259,folato,i
136,0211-699501013259,vitamina,i
136,0211-699501013259,B12,i
136,0211-699501013259,inmunoensayo,i
136,0211-699501013259,albumina,i
136,0211-699501013259,y,o
136,0211-699501013259,cinetica,o
136,0211-699501013259,de,o
136,0211-699501013259,la,o
136,0211-699501013259,urea,i
136,0211-699501013259,KTV,o
136,0211-699501013259,KRU,o
136,0211-699501013259,PCRn,o
136,0211-699501013259,y,o
136,0211-699501013259,cada,o
136,0211-699501013259,6,o
136,0211-699501013259,meses,o
136,0211-699501013259,tHcy,i
136,0211-699501013259,HPLC,i
136,0211-699501013259,y,o
136,0211-699501013259,pp,i
136,0211-699501013259,RIA,i
136,0211-699501013259,Resultados,o
136,0211-699501013259,80,o
136,0211-699501013259,pacientes,o
136,0211-699501013259,fueron,o
136,0211-699501013259,incluidos,o
136,0211-699501013259,en,o
136,0211-699501013259,el,o
136,0211-699501013259,estudio,o
136,0211-699501013259,basal,o
136,0211-699501013259,con,o
136,0211-699501013259,una,o
136,0211-699501013259,prevalencia,o
136,0211-699501013259,de,o
136,0211-699501013259,hiperhomocisteinemia,i
136,0211-699501013259,del,o
136,0211-699501013259,844,o
136,0211-699501013259,deficit,i
136,0211-699501013259,de,i
136,0211-699501013259,pp,i
136,0211-699501013259,en,o
136,0211-699501013259,el,o
136,0211-699501013259,32,o
136,0211-699501013259,y,o
136,0211-699501013259,folato,i
136,0211-699501013259,en,o
136,0211-699501013259,el,o
136,0211-699501013259,rango,o
136,0211-699501013259,normal,o
136,0211-699501013259,bajo,o
136,0211-699501013259,los,o
136,0211-699501013259,niveles,i
136,0211-699501013259,de,i
136,0211-699501013259,tHcy,i
136,0211-699501013259,se,o
136,0211-699501013259,correlacionaban,o
136,0211-699501013259,inversamente,o
136,0211-699501013259,con,o
136,0211-699501013259,los,o
136,0211-699501013259,del,o
136,0211-699501013259,folato,i
136,0211-699501013259,r,o
136,0211-699501013259,0336,o
136,0211-699501013259,p,o
136,0211-699501013259,001,o
136,0211-699501013259,pero,o
136,0211-699501013259,no,o
136,0211-699501013259,con,o
136,0211-699501013259,pp,i
136,0211-699501013259,B12,i
136,0211-699501013259,edad,o
136,0211-699501013259,albumina,i
136,0211-699501013259,KTV,o
136,0211-699501013259,KRU,o
136,0211-699501013259,PCRn,o
136,0211-699501013259,Cincuenta,o
136,0211-699501013259,y,o
136,0211-699501013259,ocho,o
136,0211-699501013259,pacientes,o
136,0211-699501013259,recibieron,o
136,0211-699501013259,seis,o
136,0211-699501013259,meses,o
136,0211-699501013259,de,o
136,0211-699501013259,suplementacion,i
136,0211-699501013259,con,o
136,0211-699501013259,normalizacion,o
136,0211-699501013259,del,o
136,0211-699501013259,pp,i
136,0211-699501013259,aumento,o
136,0211-699501013259,del,o
136,0211-699501013259,folato,i
136,0211-699501013259,703,o
136,0211-699501013259,IC,o
136,0211-699501013259,638,o
136,0211-699501013259,795,o
136,0211-699501013259,vs,o
136,0211-699501013259,6181,o
136,0211-699501013259,IC,o
136,0211-699501013259,4447,o
136,0211-699501013259,7811,o
136,0211-699501013259,p,o
136,0211-699501013259,0001,o
136,0211-699501013259,y,o
136,0211-699501013259,descenso,o
136,0211-699501013259,de,o
136,0211-699501013259,la,o
136,0211-699501013259,tHcy,i
136,0211-699501013259,240,o
136,0211-699501013259,IC,o
136,0211-699501013259,213,o
136,0211-699501013259,264,o
136,0211-699501013259,vs,o
136,0211-699501013259,199,o
136,0211-699501013259,IC,o
136,0211-699501013259,175,o
136,0211-699501013259,224,o
136,0211-699501013259,p,o
136,0211-699501013259,005,o
136,0211-699501013259,Han,o
136,0211-699501013259,recibido,o
136,0211-699501013259,suplementacion,i
136,0211-699501013259,durante,o
136,0211-699501013259,12,o
136,0211-699501013259,meses,o
136,0211-699501013259,33,o
136,0211-699501013259,pacientes,o
136,0211-699501013259,pero,o
136,0211-699501013259,a,o
136,0211-699501013259,pesar,o
136,0211-699501013259,de,o
136,0211-699501013259,un,o
136,0211-699501013259,continuo,o
136,0211-699501013259,aumento,o
136,0211-699501013259,del,o
136,0211-699501013259,folato,i
136,0211-699501013259,10078,o
136,0211-699501013259,IC,o
136,0211-699501013259,7481,o
136,0211-699501013259,12674,o
136,0211-699501013259,p,o
136,0211-699501013259,0001,o
136,0211-699501013259,solo,o
136,0211-699501013259,3,o
136,0211-699501013259,pacientes,o
136,0211-699501013259,presentan,o
136,0211-699501013259,niveles,o
136,0211-699501013259,normales,o
136,0211-699501013259,de,o
136,0211-699501013259,tHcy,i
136,0211-699501013259,correlacionandose,o
136,0211-699501013259,directamente,o
136,0211-699501013259,tHcy,i
136,0211-699501013259,con,o
136,0211-699501013259,la,o
136,0211-699501013259,albumina,i
136,0211-699501013259,r,o
136,0211-699501013259,056,o
136,0211-699501013259,p,o
136,0211-699501013259,0001,o
136,0211-699501013259,que,o
136,0211-699501013259,se,o
136,0211-699501013259,elevo,o
136,0211-699501013259,con,o
136,0211-699501013259,respecto,o
136,0211-699501013259,al,o
136,0211-699501013259,inicio,o
136,0211-699501013259,337,o
136,0211-699501013259,IC,o
136,0211-699501013259,327,o
136,0211-699501013259,346,o
136,0211-699501013259,vs,o
136,0211-699501013259,350,o
136,0211-699501013259,IC,o
136,0211-699501013259,337,o
136,0211-699501013259,363,o
136,0211-699501013259,p,o
136,0211-699501013259,005,o
136,0211-699501013259,Conclusion,o
136,0211-699501013259,Tras,o
136,0211-699501013259,suplementacion,i
136,0211-699501013259,con,o
136,0211-699501013259,acido,i
136,0211-699501013259,folico,i
136,0211-699501013259,y,o
136,0211-699501013259,vitamina,i
136,0211-699501013259,B6,i
136,0211-699501013259,aunque,o
136,0211-699501013259,inicialmente,o
136,0211-699501013259,se,o
136,0211-699501013259,reduce,o
136,0211-699501013259,la,o
136,0211-699501013259,tHcy,i
136,0211-699501013259,esta,o
136,0211-699501013259,respuesta,o
136,0211-699501013259,se,o
136,0211-699501013259,hace,o
136,0211-699501013259,refractaria,o
136,0211-699501013259,correlacionandose,o
136,0211-699501013259,directamente,o
136,0211-699501013259,la,o
136,0211-699501013259,tHcy,i
136,0211-699501013259,con,o
136,0211-699501013259,la,o
136,0211-699501013259,albumina,i
136,0211-699501013259,plasmatica,i
136,0211-699501013259,La,o
136,0211-699501013259,interpretacion,o
136,0211-699501013259,de,o
136,0211-699501013259,los,o
136,0211-699501013259,niveles,i
136,0211-699501013259,de,i
136,0211-699501013259,tHcy,i
136,0211-699501013259,debe,o
136,0211-699501013259,tener,o
136,0211-699501013259,en,o
136,0211-699501013259,cuenta,o
136,0211-699501013259,la,o
136,0211-699501013259,concentracion,i
136,0211-699501013259,de,i
136,0211-699501013259,albumina,i
137,0211-699501013259,Efecto,o
137,0211-699501013259,de,o
137,0211-699501013259,la,o
137,0211-699501013259,suplementacion,i
137,0211-699501013259,con,o
137,0211-699501013259,acido,i
137,0211-699501013259,folico,i
137,0211-699501013259,sobre,o
137,0211-699501013259,los,o
137,0211-699501013259,niveles,i
137,0211-699501013259,de,i
137,0211-699501013259,homocisteina,i
137,0211-699501013259,total,o
137,0211-699501013259,en,o
137,0211-699501013259,pacientes,o
137,0211-699501013259,en,o
137,0211-699501013259,hemodialisis,i
137,0211-699501013259,La,o
137,0211-699501013259,hiperhomocisteinemia,i
137,0211-699501013259,es,o
137,0211-699501013259,un,o
137,0211-699501013259,marcador,o
137,0211-699501013259,de,o
137,0211-699501013259,riesgo,o
137,0211-699501013259,independiente,o
137,0211-699501013259,de,o
137,0211-699501013259,morbimortalidad,o
137,0211-699501013259,cardiovascular,i
137,0211-699501013259,Hemos,o
137,0211-699501013259,intentado,o
137,0211-699501013259,prospectivamente,o
137,0211-699501013259,reducir,o
137,0211-699501013259,los,o
137,0211-699501013259,niveles,i
137,0211-699501013259,de,i
137,0211-699501013259,homocisteina,i
137,0211-699501013259,total,o
137,0211-699501013259,tHcy,i
137,0211-699501013259,mediante,o
137,0211-699501013259,suplemento,o
137,0211-699501013259,con,o
137,0211-699501013259,acido,i
137,0211-699501013259,folico,i
137,0211-699501013259,y,o
137,0211-699501013259,vitamina,i
137,0211-699501013259,B6,i
137,0211-699501013259,pp,i
137,0211-699501013259,valorando,o
137,0211-699501013259,su,o
137,0211-699501013259,posible,o
137,0211-699501013259,correlacion,o
137,0211-699501013259,con,o
137,0211-699501013259,dosis,o
137,0211-699501013259,de,o
137,0211-699501013259,dialisis,i
137,0211-699501013259,funcion,i
137,0211-699501013259,residual,i
137,0211-699501013259,y,o
137,0211-699501013259,parametros,o
137,0211-699501013259,nutricionales,o
137,0211-699501013259,Metodos,o
137,0211-699501013259,Todos,o
137,0211-699501013259,los,o
137,0211-699501013259,pacientes,o
137,0211-699501013259,en,o
137,0211-699501013259,hemodialisis,i
137,0211-699501013259,al,o
137,0211-699501013259,comienzo,o
137,0211-699501013259,del,o
137,0211-699501013259,estudio,o
137,0211-699501013259,que,o
137,0211-699501013259,no,o
137,0211-699501013259,recibian,o
137,0211-699501013259,acido,i
137,0211-699501013259,folico,i
137,0211-699501013259,ni,o
137,0211-699501013259,vitamina,i
137,0211-699501013259,B6,i
137,0211-699501013259,asi,o
137,0211-699501013259,como,o
137,0211-699501013259,los,o
137,0211-699501013259,incorporados,o
137,0211-699501013259,posteriormente,o
137,0211-699501013259,a,o
137,0211-699501013259,partir,o
137,0211-699501013259,de,o
137,0211-699501013259,su,o
137,0211-699501013259,tercer,o
137,0211-699501013259,mes,o
137,0211-699501013259,en,o
137,0211-699501013259,hemodialisis,i
137,0211-699501013259,recibieron,o
137,0211-699501013259,5,o
137,0211-699501013259,mg,o
137,0211-699501013259,orales,o
137,0211-699501013259,de,o
137,0211-699501013259,acido,i
137,0211-699501013259,folico,i
137,0211-699501013259,cada,o
137,0211-699501013259,48,o
137,0211-699501013259,horas,o
137,0211-699501013259,y,o
137,0211-699501013259,40,o
137,0211-699501013259,mg,o
137,0211-699501013259,orales,o
137,0211-699501013259,de,o
137,0211-699501013259,vitamina,i
137,0211-699501013259,B6,i
137,0211-699501013259,cada,o
137,0211-699501013259,semana,o
137,0211-699501013259,Se,o
137,0211-699501013259,determinaron,o
137,0211-699501013259,al,o
137,0211-699501013259,comienzo,o
137,0211-699501013259,del,o
137,0211-699501013259,estudio,o
137,0211-699501013259,y,o
137,0211-699501013259,cada,o
137,0211-699501013259,2,o
137,0211-699501013259,meses,o
137,0211-699501013259,niveles,i
137,0211-699501013259,de,i
137,0211-699501013259,folato,i
137,0211-699501013259,vitamina,i
137,0211-699501013259,B12,i
137,0211-699501013259,inmunoensayo,i
137,0211-699501013259,albumina,i
137,0211-699501013259,y,o
137,0211-699501013259,cinetica,o
137,0211-699501013259,de,o
137,0211-699501013259,la,o
137,0211-699501013259,urea,i
137,0211-699501013259,KTV,o
137,0211-699501013259,KRU,o
137,0211-699501013259,PCRn,o
137,0211-699501013259,y,o
137,0211-699501013259,cada,o
137,0211-699501013259,6,o
137,0211-699501013259,meses,o
137,0211-699501013259,tHcy,i
137,0211-699501013259,HPLC,i
137,0211-699501013259,y,o
137,0211-699501013259,pp,i
137,0211-699501013259,RIA,i
137,0211-699501013259,Resultados,o
137,0211-699501013259,80,o
137,0211-699501013259,pacientes,o
137,0211-699501013259,fueron,o
137,0211-699501013259,incluidos,o
137,0211-699501013259,en,o
137,0211-699501013259,el,o
137,0211-699501013259,estudio,o
137,0211-699501013259,basal,o
137,0211-699501013259,con,o
137,0211-699501013259,una,o
137,0211-699501013259,prevalencia,o
137,0211-699501013259,de,o
137,0211-699501013259,hiperhomocisteinemia,i
137,0211-699501013259,del,o
137,0211-699501013259,844,o
137,0211-699501013259,deficit,i
137,0211-699501013259,de,i
137,0211-699501013259,pp,i
137,0211-699501013259,en,o
137,0211-699501013259,el,o
137,0211-699501013259,32,o
137,0211-699501013259,y,o
137,0211-699501013259,folato,i
137,0211-699501013259,en,o
